ชื่อสินค้า,รหัสโรงงาน,คลังสินค้า,< 1 วัน,< 1 วัน,< 1 วัน, 1 - 2 วัน, 1 - 2 วัน, 1 - 2 วัน, 3 - 3 วัน, 3 - 3 วัน, 3 - 3 วัน, 4 - 4 วัน, 4 - 4 วัน, 4 - 4 วัน,> 4 วัน,> 4 วัน,> 4 วัน,รหัสสินค้า,SAP,รหัสโรงงาน,รหัสคลัง
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,15,210.4,,3,18.1,,,,
23082111-เนื้อหมู(เตรียมสไลซ์หมูกระทะ MTC)-WIP,589110-โรงชำแหละสุกรหนองคาย,คลังห้อง Cold,,0,0,,0,0,,0,0,,15,210.4,,3,18.1,23082111,23082111,589110,100
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,43,304.87,,0,0,,0,0,,0,0,,,,
23082111-เนื้อหมู(เตรียมสไลซ์หมูกระทะ MTC)-WIP,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้า-FG,,0,0,,43,304.87,,0,0,,0,0,,0,0,23082111,23082111,642710,900
,,รหัสสินค้า:23082265-หมูชิ้นส่วน-BOM,,0,0,,1,76.7,,0,0,,0,0,,0,0,,,,
,,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,,0,0,,1,76.7,,0,0,,0,0,,0,0,,,,
23082265-หมูชิ้นส่วน-BOM,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-FG (0010),,0,0,,0,1.9,,0,0,,0,0,,0,0,23082265,23082265,539910,10
23082265-หมูชิ้นส่วน-BOM,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-Freeze (0200),,0,0,,1,74.8,,0,0,,0,0,,0,0,23082265,23082265,539910,200
,,รหัสสินค้า:23082266-หมูชิ้นส่วนขาและกระดูก-BOM,,0,0,,1,18.5,,0,0,,0,0,,0,0,,,,
,,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,,0,0,,1,18.5,,0,0,,0,0,,0,0,,,,
23082266-หมูชิ้นส่วนขาและกระดูก-BOM,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-FG (0010),,0,0,,0,1.64,,0,0,,0,0,,0,0,23082266,23082266,539910,10
23082266-หมูชิ้นส่วนขาและกระดูก-BOM,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-Freeze (0200),,0,0,,1,16.86,,0,0,,0,0,,0,0,23082266,23082266,539910,200
,,รหัสสินค้า:23082274-หมูชำแหละซี่โครง-BOM,,0,0,,0,1.3,,0,0,,0,0,,0,0,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,0,1.3,,0,0,,0,0,,0,0,,,,
23082274-หมูชำแหละซี่โครง-BOM,412810-โรงชำแหละสุกร กาญจนบุรี,คลังผลิต (0900),,0,0,,0,1.3,,0,0,,0,0,,0,0,23082274,23082274,412810,900
,,รหัสสินค้า:23082275-หมูชำแหละซี่โครงรวมหัวเครื่องใน,,0,0,,0,0,,0,0,,0,0,,1,0,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,0,0,,0,0,,0,0,,1,0,,,,
23082275-หมูชำแหละซี่โครงรวมหัวเครื่องใน,412810-โรงชำแหละสุกร กาญจนบุรี,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,1,0,23082275,23082275,412810,900
,,รหัสสินค้า:23082276-หมูชำแหละซี่โครงไม่รวมหัวเครื่องใน,,0,0,,1,80.3,,0,0,,0,0,,1,9.62,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,0,0,,0,0,,0,0,,1,9.62,,,,
23082276-หมูชำแหละซี่โครงไม่รวมหัวเครื่องใน,412810-โรงชำแหละสุกร กาญจนบุรี,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,1,9.62,23082276,23082276,412810,900
,,528010-รช.สุกรอู่ทอง-สุพรรณบุรี,,0,0,,1,80.3,,0,0,,0,0,,0,0,,,,
23082276-หมูชำแหละซี่โครงไม่รวมหัวเครื่องใน,528010-รช.สุกรอู่ทอง-สุพรรณบุรี,คลังสินค้า-FG,,0,0,,1,80.3,,0,0,,0,0,,0,0,23082276,23082276,528010,900
,,รหัสสินค้า:23082620-เศษสามชั้นตัดแต่ง,,0,0,,0,0,,0,0,,0,0,,4,20.35,,,,
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,4,20.35,,,,
23082620-เศษสามชั้นตัดแต่ง,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,0,0,,0,0,,0,0,,4,20.35,23082620,23082620,589110,101
,,รหัสสินค้า:23082621-เศษสันนอกตัดแต่ง,,0,0,,2,7.2,,0,0,,0,0,,0,0,,,,
,,262010-HUB สุกรตัดแต่ง-สุรินทร์,,0,0,,2,7.2,,0,0,,0,0,,0,0,,,,
23082621-เศษสันนอกตัดแต่ง,262010-HUB สุกรตัดแต่ง-สุรินทร์,STOCK FG,,0,0,,2,7.2,,0,0,,0,0,,0,0,23082621,23082621,262010,900
,,รหัสสินค้า:23082967-เบคอนสด 1kg(F)มาสเตอร์เชฟ,,0,0,,46,460,,0,0,,4,40,,101,101,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,46,460,,0,0,,4,40,,0,0,,,,
23082967-เบคอนสด 1kg(F)มาสเตอร์เชฟ,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,46,460,,0,0,,4,40,,0,0,23082967,23082967,412810,100
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,101,101,,,,
23082967-เบคอนสด 1kg(F)มาสเตอร์เชฟ,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,0,0,,0,0,,0,0,,101,101,23082967,23082967,589110,101
,,รหัสสินค้า:23082968-สันคอแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,,0,0,,120,360,,0,0,,48,144,,94,282,,,,
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,120,360,,0,0,,48,144,,93,279,,,,
23082968-สันคอแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,120,360,,0,0,,48,144,,93,279,23082968,23082968,589110,101
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,1,3,,,,
23082968-สันคอแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,1,3,23082968,23082968,642710,100
,,รหัสสินค้า:23082969-สันนอกแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,,0,0,,94,282,,0,0,,0,0,,295,885,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,94,282,,0,0,,0,0,,0,0,,,,
23082969-สันนอกแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,94,282,,0,0,,0,0,,0,0,23082969,23082969,412810,100
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,7,21,,,,
23082969-สันนอกแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,0,0,,0,0,,0,0,,7,21,23082969,23082969,589110,101
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,288,864,,,,
23082969-สันนอกแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,288,864,23082969,23082969,642710,100
,,รหัสสินค้า:23082971-เนื้อหมูแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,,0,0,,0,0,,0,0,,0,0,,3,9,,,,
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,2,6,,,,
23082971-เนื้อหมูแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,0,0,,0,0,,0,0,,2,6,23082971,23082971,589110,101
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,1,3,,,,
23082971-เนื้อหมูแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,1,3,23082971,23082971,642710,100
,,รหัสสินค้า:23082972-สามชั้นแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,,0,0,,114,475.54,,0,0,,200,600,,227,681,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,89,400.54,,0,0,,200,600,,44,132,,,,
23082972-สามชั้นแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,80,240,,0,0,,200,600,,44,132,23082972,23082972,412810,100
23082972-สามชั้นแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,412810-โรงชำแหละสุกร กาญจนบุรี,คลังผลิต (0900),,0,0,,9,160.54,,0,0,,0,0,,0,0,23082972,23082972,412810,900
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,25,75,,0,0,,0,0,,8,24,,,,
23082972-สามชั้นแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,589110-โรงชำแหละสุกรหนองคาย,ตู้คอนเทนเนอร์,,0,0,,25,75,,0,0,,0,0,,8,24,23082972,23082972,589110,101
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,175,525,,,,
23082972-สามชั้นแท่งพร้อมสไลซ์(F)มาสเตอร์เชฟ,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,175,525,23082972,23082972,642710,100
,,รหัสสินค้า:23082973-เบคอนสด (ไม่รมควัน) WIP,,0,0,,0,0,,0,0,,0,0,,6,18.85,,,,
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,6,18.85,,,,
23082973-เบคอนสด (ไม่รมควัน) WIP,589110-โรงชำแหละสุกรหนองคาย,คลังห้อง Cold,,0,0,,0,0,,0,0,,0,0,,6,18.85,23082973,23082973,589110,100
,,รหัสสินค้า:23083019-ไส้ใหญ่สดTT,,3,6.36,,11,24.45,,0,0,,0,0,,1,1.68,,,,
,,539510-CPFTHชำแหละสุกรเชียงใหม่(จิตรุ่งเรือง),,0,0,,11,24.45,,0,0,,0,0,,0,0,,,,
23083019-ไส้ใหญ่สดTT,539510-CPFTHชำแหละสุกรเชียงใหม่(จิตรุ่งเรือง),คลังสินค้า-FG,,0,0,,11,24.45,,0,0,,0,0,,0,0,23083019,23083019,539510,900
,,564510-โรงชำแหละสุกร ทุ่งสง,,0,0,,0,0,,0,0,,0,0,,1,1.68,,,,
23083019-ไส้ใหญ่สดTT,564510-โรงชำแหละสุกร ทุ่งสง,คลังสินค้า-บริษัท,,0,0,,0,0,,0,0,,0,0,,1,1.68,23083019,23083019,564510,900
,,734010-โรงชำแหละสุกรและแปรรูปมะกอกเหนือ,,3,6.36,,0,0,,0,0,,0,0,,0,0,,,,
23083019-ไส้ใหญ่สดTT,734010-โรงชำแหละสุกรและแปรรูปมะกอกเหนือ,คลังสินค้า Chill,,3,6.36,,0,0,,0,0,,0,0,,0,0,23083019,23083019,734010,900
,,รหัสสินค้า:23083450-น้ำมันหมู (ตรา ซีพี),,0,0,,36,36,,0,0,,0,0,,70,70,,,,
,,538010-โรงชำแหละสุกร สระแก้ว,,0,0,,0,0,,0,0,,0,0,,70,70,,,,
23083450-น้ำมันหมู (ตรา ซีพี),538010-โรงชำแหละสุกร สระแก้ว,คลังสินค้า-บริษัท,,0,0,,0,0,,0,0,,0,0,,70,70,23083450,23083450,538010,900
,,539010-โรงชำแหละสุกร นายายอาม,,0,0,,36,36,,0,0,,0,0,,0,0,,,,
23083450-น้ำมันหมู (ตรา ซีพี),539010-โรงชำแหละสุกร นายายอาม,คลังสินค้า-FG (0010),,0,0,,36,36,,0,0,,0,0,,0,0,23083450,23083450,539010,10
,,รหัสสินค้า:23083696-สันคอ(เตรียมตัดสเต๊ก) spec2-RAW (F),,4,71.1,,3,63.5,,0,0,,0,0,,0,0,,,,
,,538010-โรงชำแหละสุกร สระแก้ว,,4,71.1,,3,63.5,,0,0,,0,0,,0,0,,,,
23083696-สันคอ(เตรียมตัดสเต๊ก) spec2-RAW (F),538010-โรงชำแหละสุกร สระแก้ว,คลังสินค้า-บริษัท,,4,71.1,,3,63.5,,0,0,,0,0,,0,0,23083696,23083696,538010,900
,,รหัสสินค้า:23084590-หมูนุ่มสูตรพิเศษ 2 kg (F),,0,0,,0,0,,0,0,,0,0,,33,66,,,,
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,33,66,,,,
23084590-หมูนุ่มสูตรพิเศษ 2 kg (F),642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,33,66,23084590,23084590,642710,100
,,รหัสสินค้า:23084591-หมูบะช่อ 2kg (F),,0,0,,0,0,,0,0,,0,0,,107,214,,,,
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,0,0,,107,214,,,,
23084591-หมูบะช่อ 2kg (F),642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้าแปรรูป,,0,0,,0,0,,0,0,,0,0,,107,214,23084591,23084591,642710,100
